source,title,author,price,tags,image,url,ai_caption,primary_hex,primary_descriptor,ai_palette,image_confidence
Lapa Ninja (Post),Kit,MAIL,,,https://cdn.lapa.ninja/assets/images/1x/kit-thumb.webp,https://www.lapa.ninja/post/kit/,Minimalist design showcasing a neutral palette with a clean layout and subtle visual elements.,,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#d0d0d0""]",0.5
Lapa Ninja (Post),Shopify,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/shopify-2-thumb.webp,https://www.lapa.ninja/post/shopify-2/,Modern e-commerce interface with a clean layout and vibrant color accents.,,bright and vibrant,"[""#00aabb"", ""#f5f5f5"", ""#ffffff"", ""#333333""]",0.5
Lapa Ninja (Post),Pass App,APP,,,https://cdn.lapa.ninja/assets/images/1x/pass-app-thumb.webp,https://www.lapa.ninja/post/pass-app/,Minimalist app showcase with a clean layout and soft color tones.,,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),poolside,ARTIFICIAL INTELLIGENCE,,,https://cdn.lapa.ninja/assets/images/1x/poolside-ai-thumb.webp,https://www.lapa.ninja/post/poolside-ai/,Relaxed poolside atmosphere with a warm beige palette and open layout.,,warm beige,"[""#f5f5dc"", ""#add8e6"", ""#ffffff"", ""#ffebcd""]",0.5
Lapa Ninja (Post),Sketch,DESIGN TOOLS,,,https://cdn.lapa.ninja/assets/images/1x/sketch-5-thumb.webp,https://www.lapa.ninja/post/sketch-5/,Minimalist design tool showcase with a clean layout and neutral tones.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#cccccc""]",0.5
Lapa Ninja (Post),Family Style,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/wearefamilystyle-thumb.webp,https://www.lapa.ninja/post/wearefamilystyle/,Warm family-oriented layout with a cozy color tone and inviting imagery.,,warm beige,"[""#f5f5dc"", ""#d2b48c"", ""#fff8dc"", ""#ffe4b5""]",0.5
Lapa Ninja (Post),Social Web Foundation,CORPORATE,,,https://cdn.lapa.ninja/assets/images/1x/socialwebfoundation-thumb.webp,https://www.lapa.ninja/post/socialwebfoundation/,Corporate-focused layout with a neutral tone and structured presentation.,,neutral gray,"[""#f0f0f0"", ""#cccccc"", ""#333333"", ""#ffffff""]",0.5
Lapa Ninja (Post),Patch,CORPORATE,,,https://cdn.lapa.ninja/assets/images/1x/patch-io-thumb.webp,https://www.lapa.ninja/post/patch-io/,"Minimalist design with a neutral tone and simple layout, emphasizing clarity and functionality.",,neutral gray,"[""#f0f0f0"", ""#cccccc"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Nod Coding,EDUCATION,,,https://cdn.lapa.ninja/assets/images/1x/nodcoding-thumb.webp,https://www.lapa.ninja/post/nodcoding/,"Educational platform with a clean layout and a neutral color tone, emphasizing clarity.",,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Kernel,FOOD DRINKS,,,https://cdn.lapa.ninja/assets/images/1x/eatkernel-thumb.webp,https://www.lapa.ninja/post/eatkernel/,Casual food blog post with warm beige tones and a simple layout.,,warm beige,"[""#f5f5dc"", ""#d2b48c"", ""#fff8dc"", ""#deb887""]",0.5
Lapa Ninja (Post),Mélanie Tillie,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/melanie-tillie-thumb.webp,https://www.lapa.ninja/post/melanie-tillie/,Minimalist portfolio showcasing a serene aesthetic with a neutral color palette.,,neutral tones,"[""#f5f5f5"", ""#e0e0e0"", ""#ffffff"", ""#cccccc""]",0.5
Lapa Ninja (Post),Decathlon AFLF,FASHION,,,https://cdn.lapa.ninja/assets/images/1x/decathlon-aflf-thumb.webp,https://www.lapa.ninja/post/decathlon-aflf/,Sporty and dynamic layout with a vibrant color tone and engaging visual elements.,,vibrant,"[""#ffcc00"", ""#ff6600"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Magicstreet,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/magicstreet-thumb.webp,https://www.lapa.ninja/post/magicstreet/,Urban-inspired layout with a vibrant color palette and dynamic visual elements.,,vibrant urban,"[""#ff6f61"", ""#6b5b95"", ""#88b04b"", ""#f7cac9""]",0.5
Lapa Ninja (Post),Fig.1 Beauty,BEAUTY,,,https://cdn.lapa.ninja/assets/images/1x/fig-1-2-thumb.webp,https://www.lapa.ninja/post/fig-1-2/,Minimalist beauty post with a serene layout and soft color tones.,,soft neutral,"[""#f5f5f5"", ""#e0e0e0"", ""#ffffff"", ""#d1cfcf""]",0.5
Lapa Ninja (Post),Decide AI,ARTIFICIAL INTELLIGENCE,,,https://cdn.lapa.ninja/assets/images/1x/decideai-thumb.webp,https://www.lapa.ninja/post/decideai/,Minimalist AI platform with a neutral tone and clean layout emphasizing functionality.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Coinshift,FINTECH,,,https://cdn.lapa.ninja/assets/images/1x/coinshift-thumb.webp,https://www.lapa.ninja/post/coinshift/,Modern fintech interface with a sleek layout and a cool color tone.,,cool gray,"[""#f0f0f0"", ""#d9d9d9"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Mother Studio,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/mother-thumb.webp,https://www.lapa.ninja/post/mother/,Minimalist design with a warm beige palette and spacious layout emphasizing simplicity.,,warm beige,"[""#f5f5dc"", ""#e0d8c0"", ""#d9c9a3"", ""#c2b280""]",0.5
Lapa Ninja (Post),Lâm Bảo,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/lam-bao-thumb.webp,https://www.lapa.ninja/post/lam-bao/,Minimalist portfolio showcase with a neutral tone and clean layout.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Good Looking Design,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/goodlookingdesign-thumb.webp,https://www.lapa.ninja/post/goodlookingdesign/,Minimalist design showcase with a clean layout and neutral tones.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#cccccc""]",0.5
Lapa Ninja (Post),Sunny Within,BEAUTY,,,https://cdn.lapa.ninja/assets/images/1x/sunnywithin-thumb.webp,https://www.lapa.ninja/post/sunnywithin/,"Bright and cheerful layout with warm tones and a clean, minimalistic design.",,warm yellow,"[""#f9e79f"", ""#f7dc6f"", ""#f1c40f"", ""#e67e22""]",0.5
Lapa Ninja (Post),Sound Ethics,MUSIC,,,https://cdn.lapa.ninja/assets/images/1x/soundethics-thumb.webp,https://www.lapa.ninja/post/soundethics/,"Minimalist layout with a serene mood, featuring a soft color palette and clean typography.",,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),SAPIENS,FASHION,,,https://cdn.lapa.ninja/assets/images/1x/sapiens-vision-thumb.webp,https://www.lapa.ninja/post/sapiens-vision/,"Minimalist design with a neutral tone, featuring a clean layout and subtle visual elements.",,neutral,"[""#f0f0f0"", ""#ffffff"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Rune,HARDWARE,,,https://cdn.lapa.ninja/assets/images/1x/rune-thumb.jpg,https://www.lapa.ninja/post/rune/,"Minimalist design with a serene mood, featuring a soft color palette and clean layout.",,soft neutral,"[""#f0f0f0"", ""#d9d9d9"", ""#ffffff"", ""#cccccc""]",0.5
Lapa Ninja (Post),Nile Postgres,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/thenile-thumb.webp,https://www.lapa.ninja/post/thenile/,Modern SaaS interface with a clean layout and a neutral color palette.,,neutral tones,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),fal.ai,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/fal-thumb.webp,https://www.lapa.ninja/post/fal/,Minimalist SaaS site with a clean layout and a neutral color tone.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#999999""]",0.5
Lapa Ninja (Post),Aptos Build,BLOCKCHAIN,,,https://cdn.lapa.ninja/assets/images/1x/aptosbuild-thumb.webp,https://www.lapa.ninja/post/aptosbuild/,Modern blockchain post with a clean layout and a tech-inspired color tone.,,neutral gray,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#cccccc""]",0.5
Lapa Ninja (Post),ORKEN,ILLUSTRATION,,,https://cdn.lapa.ninja/assets/images/1x/orkenworld-thumb.webp,https://www.lapa.ninja/post/orkenworld/,Whimsical illustration site with a playful layout and vibrant color tones.,,playful,"[""#ffcc00"", ""#ff6699"", ""#66ccff"", ""#ffccff""]",0.5
Lapa Ninja (Post),Oriol.Design,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/oriol-thumb.webp,https://www.lapa.ninja/post/oriol/,Minimalist portfolio showcasing a clean layout with a neutral color tone.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Cumulus Coffee,FOOD DRINKS,,,https://cdn.lapa.ninja/assets/images/1x/cumuluscoffee-thumb.webp,https://www.lapa.ninja/post/cumuluscoffee/,"Cozy coffee shop vibe with warm beige tones and a simple, inviting layout.",,warm beige,"[""#f5f5dc"", ""#d2b48c"", ""#fff8dc"", ""#deb887""]",0.5
Lapa Ninja (Post),CrunchDAO,ARTIFICIAL INTELLIGENCE,,,https://cdn.lapa.ninja/assets/images/1x/crunchdao-thumb.webp,https://www.lapa.ninja/post/crunchdao/,"Modern tech site with a clean layout and a neutral color tone, featuring minimalistic design elements.",,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Buzzsprout,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/buzzsprout-thumb.webp,https://www.lapa.ninja/post/buzzsprout/,"Clean SaaS landing page with a bright and inviting layout, featuring a modern aesthetic.",,bright and inviting,"[""#ffffff"", ""#f0f4f8"", ""#e0e7ff"", ""#3b82f6""]",0.5
Lapa Ninja (Post),Anterior,ARTIFICIAL INTELLIGENCE,,,https://cdn.lapa.ninja/assets/images/1x/anterior-thumb.webp,https://www.lapa.ninja/post/anterior/,"Minimalist design with a neutral tone, featuring a clean layout and subtle visual elements.",,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#d0d0d0""]",0.5
Lapa Ninja (Post),andhuman,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/andhuman-thumb.webp,https://www.lapa.ninja/post/andhuman/,"Minimalist design with a serene mood, featuring a neutral palette and spacious layout.",,neutral tones,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#aaaaaa""]",0.5
Lapa Ninja (Post),AgentQL,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/agentql-thumb.webp,https://www.lapa.ninja/post/agentql/,Professional SaaS interface with a clean layout and a neutral color tone.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),0to100,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/0to100-thumb.webp,https://www.lapa.ninja/post/0to100/,"Minimalist design with a neutral palette and clean layout, emphasizing simplicity.",,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#d0d0d0""]",0.5
Lapa Ninja (Post),Height,PRODUCTIVITY,,,https://cdn.lapa.ninja/assets/images/1x/height-app-4-thumb.webp,https://www.lapa.ninja/post/height-app-4/,"Minimalist design with a serene mood, featuring a soft color palette and clean layout.",,soft neutral,"[""#f0f0f0"", ""#d9d9d9"", ""#ffffff"", ""#cccccc""]",0.5
Lapa Ninja (Post),Stratus Ventures,VENTURES,,,https://cdn.lapa.ninja/assets/images/1x/stratus-ventures-thumb.webp,https://www.lapa.ninja/post/stratus-ventures/,"Professional venture site with a clean layout and muted tones, emphasizing clarity and focus.",,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#cccccc""]",0.5
Lapa Ninja (Post),Peppermint,FINTECH,,,https://cdn.lapa.ninja/assets/images/1x/paywithpeppermint-thumb.webp,https://www.lapa.ninja/post/paywithpeppermint/,"Minimalist fintech site with a fresh vibe, featuring a clean layout and soft green tones.",,soft green,"[""#a8e6cf"", ""#dcedc1"", ""#ffd54f"", ""#ff8a65""]",0.5
Lapa Ninja (Post),A Creative Partner,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/acreativepartner-2-thumb.webp,https://www.lapa.ninja/post/acreativepartner-2/,Creative partner showcase with a vibrant palette and engaging layout.,,vibrant,"[""#ff6f61"", ""#6b5b95"", ""#88b04b"", ""#f7cac9""]",0.5
Lapa Ninja (Post),Corners,BUSINESS,,,https://cdn.lapa.ninja/assets/images/1x/cornersnewyork-thumb.webp,https://www.lapa.ninja/post/cornersnewyork/,"Modern layout with a neutral tone, featuring clean lines and minimalistic design elements.",,neutral gray,"[""#f0f0f0"", ""#cccccc"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Freetrade,FINTECH,,,https://cdn.lapa.ninja/assets/images/1x/freetrade-3-thumb.webp,https://www.lapa.ninja/post/freetrade-3/,Minimalist fintech site with a clean layout and a cool color tone.,,cool gray,"[""#f0f0f0"", ""#ffffff"", ""#e0e0e0"", ""#c0c0c0""]",0.5
Lapa Ninja (Post),MBRS,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/mb-thumb.webp,https://www.lapa.ninja/post/mb/,"Minimalist design with a serene mood, featuring a soft color palette and spacious layout.",,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Amplemarket,ARTIFICIAL INTELLIGENCE,,,https://cdn.lapa.ninja/assets/images/1x/amplemarket-thumb.webp,https://www.lapa.ninja/post/amplemarket/,"Professional layout with a clean aesthetic, featuring a muted color palette and minimalistic design elements.",,neutral tones,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Max Milkin,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/max-milkin-thumb.webp,https://www.lapa.ninja/post/max-milkin/,Minimalist portfolio layout with a neutral tone and clean design elements.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Mystic,CRYPTOCURRENCY,,,https://cdn.lapa.ninja/assets/images/1x/mystic-thumb.webp,https://www.lapa.ninja/post/mystic/,"Ethereal design with a mystical vibe, featuring a dark palette and fluid layout.",,dark and moody,"[""#000000"", ""#4b0082"", ""#8a2be2"", ""#ffffff""]",0.5
Lapa Ninja (Post),Qatalog,ARTIFICIAL INTELLIGENCE,,,https://cdn.lapa.ninja/assets/images/1x/qatalog-5-thumb.webp,https://www.lapa.ninja/post/qatalog-5/,Minimalist workspace tool with a clean layout and neutral color tones.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Eisku,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/eisku-thumb.webp,https://www.lapa.ninja/post/eisku/,Minimalist e-commerce layout with a neutral palette and clean design elements.,,neutral tones,"[""#f5f5f5"", ""#ffffff"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Brightscout,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/brightscout-3-thumb.webp,https://www.lapa.ninja/post/brightscout-3/,Bright and modern layout with a vibrant color scheme and engaging visual elements.,,bright and vibrant,"[""#ffcc00"", ""#00bfff"", ""#ff5733"", ""#ffffff""]",0.5
Lapa Ninja (Post),Better Stack,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/betterstack-thumb.webp,https://www.lapa.ninja/post/betterstack/,Modern SaaS interface with a clean layout and a neutral color tone.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#e0e0e0"", ""#cccccc""]",0.5
Lapa Ninja (Post),Iván Willenberg,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/ivanwillenberg-thumb.webp,https://www.lapa.ninja/post/ivanwillenberg/,Minimalist portfolio showcasing a clean layout with neutral tones and ample white space.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Yann Kubacki,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/yannkubacki-thumb.webp,https://www.lapa.ninja/post/yannkubacki/,Minimalist portfolio showcasing a clean layout with a neutral color tone.,,neutral gray,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Sellix,FINTECH,,,https://cdn.lapa.ninja/assets/images/1x/sellix-thumb.webp,https://www.lapa.ninja/post/sellix/,Minimalist fintech site with a clean layout and neutral tones.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Spaag,MARKETING,,,https://cdn.lapa.ninja/assets/images/1x/spaag-thumb.webp,https://www.lapa.ninja/post/spaag/,Relaxing spa website with a serene layout and soft color tones.,,soft neutral,"[""#f0e5d8"", ""#d9cfcf"", ""#ffffff"", ""#b0a99f""]",0.5
Lapa Ninja (Post),PIVOT,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/pivotmade-thumb.webp,https://www.lapa.ninja/post/pivotmade/,Modern design showcase with a clean layout and neutral tones emphasizing minimalism.,,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#cccccc""]",0.5
Lapa Ninja (Post),Eraser,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/eraser-thumb.webp,https://www.lapa.ninja/post/eraser/,"Minimalist design with a neutral tone and clean layout, emphasizing simplicity.",,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#d0d0d0""]",0.5
Lapa Ninja (Post),Retool,DEVELOPMENT TOOLS,,,https://cdn.lapa.ninja/assets/images/1x/retool-3-thumb.webp,https://www.lapa.ninja/post/retool-3/,Functional development tool interface with a clean layout and neutral tones.,,neutral gray,"[""#f0f0f0"", ""#cccccc"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Atlas,BLOCKCHAIN,,,https://cdn.lapa.ninja/assets/images/1x/atlas-thumb.webp,https://www.lapa.ninja/post/atlas/,"Minimalist design with a neutral tone and clean layout, emphasizing simplicity.",,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#d0d0d0""]",0.5
Lapa Ninja (Post),Departure Mono,TYPOGRAPHY,,,https://cdn.lapa.ninja/assets/images/1x/departuremono-thumb.webp,https://www.lapa.ninja/post/departuremono/,Minimalist design showcasing a monochrome aesthetic with a structured layout.,,neutral gray,"[""#000000"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Sweety Ice Cream,FOOD DRINKS,,,https://cdn.lapa.ninja/assets/images/1x/sweetyicecream-thumb.webp,https://www.lapa.ninja/post/sweetyicecream/,Playful ice cream showcase with bright colors and a whimsical layout.,,bright and playful,"[""#ffcc00"", ""#ff6699"", ""#66ccff"", ""#ff9966""]",0.5
Lapa Ninja (Post),Terra,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/terrainnovation-thumb.webp,https://www.lapa.ninja/post/terrainnovation/,Earthy design with a warm beige palette and organic layout elements.,,warm beige,"[""#d8c4a3"", ""#a89f8d"", ""#f5f0e1"", ""#c2b59c""]",0.5
Lapa Ninja (Post),MindPalace,ARTIFICIAL INTELLIGENCE,,,https://cdn.lapa.ninja/assets/images/1x/mindpalace-thumb.webp,https://www.lapa.ninja/post/mindpalace/,"Minimalist design with a serene mood, featuring a soft color palette and clean layout.",,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),HYVE.SYSTEMS,ARTIFICIAL INTELLIGENCE,,,https://cdn.lapa.ninja/assets/images/1x/hyve-thumb.webp,https://www.lapa.ninja/post/hyve/,"Futuristic interface with a sleek layout and a cool color tone, emphasizing technology.",,cool gray,"[""#f0f0f0"", ""#a0a0a0"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),GitButler,DEVELOPMENT TOOLS,,,https://cdn.lapa.ninja/assets/images/1x/gitbutler-thumb.webp,https://www.lapa.ninja/post/gitbutler/,Minimalist development tool showcase with a clean layout and neutral tones.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Galxe,WEB3,,,https://cdn.lapa.ninja/assets/images/1x/galxe-thumb.webp,https://www.lapa.ninja/post/galxe/,Modern web3 platform with a sleek layout and vibrant color accents.,,dynamic and engaging,"[""#ffffff"", ""#000000"", ""#ff5722"", ""#3f51b5""]",0.5
Lapa Ninja (Post),Echo and Nate,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/echoandnate-thumb.webp,https://www.lapa.ninja/post/echoandnate/,Minimalist design showcasing a serene mood with a neutral palette and spacious layout.,,neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Built for Archives,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/builtforarchives-thumb.webp,https://www.lapa.ninja/post/builtforarchives/,Minimalist archive site with a neutral tone and clean layout emphasizing content.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),The Arena,EVENT,,,https://cdn.lapa.ninja/assets/images/1x/th3arena-thumb.webp,https://www.lapa.ninja/post/th3arena/,Dynamic arena-themed layout with a vibrant color palette and engaging visual elements.,,vibrant,"[""#ff5733"", ""#33c1ff"", ""#ff33a1"", ""#33ff57""]",0.5
Lapa Ninja (Post),Stripe Dot Dev,BLOG,,,https://cdn.lapa.ninja/assets/images/1x/stripe-dev-thumb.webp,https://www.lapa.ninja/post/stripe-dev/,Minimalist tech blog with a clean layout and a neutral color tone.,,neutral gray,"[""#f5f5f5"", ""#ffffff"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Delcap,FINTECH,,,https://cdn.lapa.ninja/assets/images/1x/delcap-thumb.webp,https://www.lapa.ninja/post/delcap/,Minimalist fintech design with a neutral palette and clean layout.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#999999""]",0.5
