source,title,url,image,dominant_colors,color_weights,primary_hex,primary_descriptor,elements,mood_keywords,confidence
Lapa Ninja (Post),Bruut,https://www.lapa.ninja/post/bruut-media/,https://cdn.lapa.ninja/assets/images/1x/bruut-media-thumb.jpg,"[""#ecf0ef"", ""#9a7f67""]","{""#ecf0ef"": 0.4986, ""#9a7f67"": 0.166}",#ecf0ef,light neutral,"grid layout, large typography, sidebar, video background, feature list, split screen","modern, professional, artistic",0.75
Lapa Ninja (Post),Dub.co,https://www.lapa.ninja/post/dub/,https://cdn.lapa.ninja/assets/images/1x/dub-thumb.jpg,"[""#fdfdfc""]","{""#fdfdfc"": 0.9756}",#fdfdfc,light neutral,"rounded buttons, search bar, grid layout, footer, top navigation, sidebar","minimal, modern, calm",0.75
Lapa Ninja (Post),Riotters,https://www.lapa.ninja/post/riotters/,https://cdn.lapa.ninja/assets/images/1x/riotters-thumb.jpg,"[""#fcfcfd""]","{""#fcfcfd"": 0.8987}",#fcfcfd,light neutral,"large typography, grid layout, rounded buttons, feature list, pricing cards, sidebar","modern, futuristic, professional",0.75
Lapa Ninja (Post),Humane CosmOS,https://www.lapa.ninja/post/humane-cosmos/,https://cdn.lapa.ninja/assets/images/1x/humane-cosmos-thumb.jpg,"[""#0b0c0d"", ""#444750""]","{""#0b0c0d"": 0.7742, ""#444750"": 0.1238}",#0b0c0d,dark neutral,"sidebar, feature list, search bar, icon list, video background, large typography","futuristic, cool, retro",0.75
Lapa Ninja (Post),Hellotime,https://www.lapa.ninja/post/hellotime/,https://cdn.lapa.ninja/assets/images/1x/hellotime-thumb.jpg,"[""#fdfdfd"", ""#dfdfe0""]","{""#fdfdfd"": 0.8966, ""#dfdfe0"": 0.0576}",#fdfdfd,light neutral,"rounded buttons, search bar, grid layout, pricing cards, split screen, sidebar","modern, minimal, professional",0.75
Lapa Ninja (Post),Casa Malka,https://www.lapa.ninja/post/casamalka/,https://cdn.lapa.ninja/assets/images/1x/casamalka-thumb.jpg,"[""#fefefe"", ""#020202""]","{""#fefefe"": 0.7401, ""#020202"": 0.1635}",#fefefe,light neutral,"large typography, grid layout, sidebar, pricing cards, chart, top navigation","creative, luxury, modern",0.75
Lapa Ninja (Post),Index Inc,https://www.lapa.ninja/post/index-inc/,https://cdn.lapa.ninja/assets/images/1x/index-inc-thumb.jpg,"[""#0c0e20"", ""#33214a""]","{""#0c0e20"": 0.6868, ""#33214a"": 0.203}",#0c0e20,dark neutral,"rounded buttons, grid layout, feature list, search bar, sidebar, top navigation","minimal, modern, professional",0.75
Lapa Ninja (Post),ANALOGUE,https://www.lapa.ninja/post/madebyanalogue/,https://cdn.lapa.ninja/assets/images/1x/madebyanalogue-thumb.jpg,"[""#e3dad7"", ""#fefefe""]","{""#e3dad7"": 0.4067, ""#fefefe"": 0.4896}",#e3dad7,light muted red,"large typography, form, sidebar, single column, footer, pricing cards","modern, professional, creative",0.7
Lapa Ninja (Post),Jimmy Fairly,https://www.lapa.ninja/post/jimmyfairly/,https://cdn.lapa.ninja/assets/images/1x/jimmyfairly-thumb.jpg,"[""#aac0c2"", ""#e9e8e0""]","{""#aac0c2"": 0.3146, ""#e9e8e0"": 0.2699}",#aac0c2,muted teal,"grid layout, sidebar, split screen, top navigation, large typography, search bar","futuristic, modern, luxury",0.66
Lapa Ninja (Post),Zach Hamed,https://www.lapa.ninja/post/zmh/,https://cdn.lapa.ninja/assets/images/1x/zmh-thumb.jpg,"[""#f4efe9"", ""#f8d35f""]","{""#f4efe9"": 0.6571, ""#f8d35f"": 0.1486}",#f4efe9,light neutral,"rounded buttons, large typography, search bar, grid layout, video background, top navigation","modern, futuristic, minimal",0.75
Lapa Ninja (Post),Stompers,https://www.lapa.ninja/post/stompers/,https://cdn.lapa.ninja/assets/images/1x/stompers-thumb.jpg,"[""#f7ac38"", ""#fbeacd""]","{""#f7ac38"": 0.4746, ""#fbeacd"": 0.3579}",#f7ac38,bright orange,"search bar, rounded buttons, video background, sidebar, grid layout, feature list","minimal, creative, friendly",0.74
Lapa Ninja (Post),Karina Makarova,https://www.lapa.ninja/post/karina-makarova/,https://cdn.lapa.ninja/assets/images/1x/karina-makarova-thumb.jpg,"[""#dadada"", ""#222221""]","{""#dadada"": 0.7457, ""#222221"": 0.1726}",#dadada,light gray,"grid layout, rounded buttons, split screen, sidebar, video background, large typography","modern, minimal, cool",0.75
Lapa Ninja (Post),TechTO,https://www.lapa.ninja/post/techto/,https://cdn.lapa.ninja/assets/images/1x/techto-thumb.jpg,"[""#fefffd"", ""#f1f9a1""]","{""#fefffd"": 0.7503, ""#f1f9a1"": 0.0793}",#fefffd,light neutral,"rounded buttons, grid layout, large typography, sidebar, split screen, top navigation","modern, minimal, futuristic",0.75
Lapa Ninja (Post),Cassandre Levrard,https://www.lapa.ninja/post/cassandrelevrard/,https://cdn.lapa.ninja/assets/images/1x/cassandrelevrard-thumb.jpg,"[""#f5f3ef"", ""#c4a78d""]","{""#f5f3ef"": 0.7367, ""#c4a78d"": 0.1327}",#f5f3ef,light neutral,"rounded buttons, grid layout, carousel, video background, large typography, sidebar","minimal, creative, modern",0.75
Lapa Ninja (Post),Things Inc,https://www.lapa.ninja/post/things-inc/,https://cdn.lapa.ninja/assets/images/1x/things-inc-thumb.jpg,"[""#b7d4fc"", ""#73bbfc""]","{""#b7d4fc"": 0.5082, ""#73bbfc"": 0.3091}",#b7d4fc,light bright blue,"pricing cards, feature list, video background, cta button, sidebar, icon list","minimal, futuristic, modern",0.75
Lapa Ninja (Post),Jaffa,https://www.lapa.ninja/post/jaffa/,https://cdn.lapa.ninja/assets/images/1x/jaffa-thumb.jpg,"[""#1333aa"", ""#fcfcfd""]","{""#1333aa"": 0.4502, ""#fcfcfd"": 0.2539}",#1333aa,bright blue,"large typography, pricing cards, sidebar, footer, grid layout, data table","creative, cool, friendly",0.73
Lapa Ninja (Post),Moved Network,https://www.lapa.ninja/post/moved-network/,https://cdn.lapa.ninja/assets/images/1x/moved-network-thumb.jpg,"[""#fdfdfe"", ""#1584f9""]","{""#fdfdfe"": 0.7433, ""#1584f9"": 0.1468}",#fdfdfe,light neutral,"rounded buttons, search bar, video background, sidebar, footer, grid layout","minimal, calm, cool",0.75
Lapa Ninja (Post),Prand,https://www.lapa.ninja/post/prand/,https://cdn.lapa.ninja/assets/images/1x/prand-thumb.jpg,"[""#ccd6ee"", ""#c6d95a""]","{""#ccd6ee"": 0.5616, ""#c6d95a"": 0.3761}",#ccd6ee,light bright blue,"avatar, video background, sidebar, feature list, icon list, rounded buttons","minimal, creative, artistic",0.75
Lapa Ninja (Post),Arch Agency,https://www.lapa.ninja/post/arch-agency/,https://cdn.lapa.ninja/assets/images/1x/arch-agency-thumb.jpg,"[""#20273b"", ""#fafcfd""]","{""#20273b"": 0.2302, ""#fafcfd"": 0.3345}",#20273b,dark muted blue,"feature list, sidebar, rounded buttons, grid layout, icon list, pricing cards","professional, modern, cool",0.62
Lapa Ninja (Post),Clim Studio,https://www.lapa.ninja/post/studioclim-2/,https://cdn.lapa.ninja/assets/images/1x/studioclim-2-thumb.jpg,"[""#020102"", ""#fefefe""]","{""#020102"": 0.516, ""#fefefe"": 0.2443}",#020102,dark neutral,"rounded buttons, feature list, split screen, sidebar, avatar, search bar","modern, minimal, futuristic",0.75
Lapa Ninja (Post),Rhythm Influence,https://www.lapa.ninja/post/rhythminfluence/,https://cdn.lapa.ninja/assets/images/1x/rhythminfluence-thumb.jpg,"[""#010101"", ""#fbfbfa""]","{""#010101"": 0.8204, ""#fbfbfa"": 0.0904}",#010101,dark neutral,"sidebar, video background, avatar, footer, feature list, logo","cool, creative, modern",0.75
Lapa Ninja (Post),Shareio,https://www.lapa.ninja/post/shareio/,https://cdn.lapa.ninja/assets/images/1x/shareio-thumb.jpg,"[""#040404""]","{""#040404"": 0.9065}",#040404,dark neutral,"search bar, rounded buttons, large typography, video background, footer, avatar","futuristic, minimal, modern",0.75
Lapa Ninja (Post),Idol,https://www.lapa.ninja/post/idol-partners/,https://cdn.lapa.ninja/assets/images/1x/idol-partners-thumb.jpg,"[""#ffffff"", ""#1c2023""]","{""#ffffff"": 0.5425, ""#1c2023"": 0.1635}",#ffffff,light neutral,"pricing cards, rounded buttons, large typography, sidebar, video background, footer","modern, professional, minimal",0.75
Lapa Ninja (Post),Lens,https://www.lapa.ninja/post/lens-2/,https://cdn.lapa.ninja/assets/images/1x/lens-2-thumb.jpg,"[""#ffffff""]","{""#ffffff"": 0.9768}",#ffffff,light neutral,"rounded buttons, grid layout, feature list, sidebar, data table, top navigation","modern, minimal, cool",0.75
Lapa Ninja (Post),Purée Maison,https://www.lapa.ninja/post/pureemaison/,https://cdn.lapa.ninja/assets/images/1x/pureemaison-thumb.jpg,"[""#f0eee4"", ""#c7c0b7""]","{""#f0eee4"": 0.5466, ""#c7c0b7"": 0.1647}",#f0eee4,light neutral,"large typography, icon list, top navigation, sidebar, rounded buttons, split screen","artistic, creative, professional",0.75
Lapa Ninja (Post),Gone Fishing Studio,https://www.lapa.ninja/post/gonefishing-studio-2/,https://cdn.lapa.ninja/assets/images/1x/gonefishing-studio-2-thumb.jpg,"[""#fbf6ee"", ""#262220""]","{""#fbf6ee"": 0.4614, ""#262220"": 0.2982}",#fbf6ee,light neutral,"grid layout, sidebar, feature list, rounded buttons, two-column layout, testimonial","futuristic, luxury, minimal",0.73
Lapa Ninja (Post),Huey Lightshop,https://www.lapa.ninja/post/hueylightshop/,https://cdn.lapa.ninja/assets/images/1x/hueylightshop-thumb.jpg,"[""#fef7e6"", ""#20211b""]","{""#fef7e6"": 0.5424, ""#20211b"": 0.1678}",#fef7e6,light neutral,"grid layout, pricing cards, video background, feature list, rounded buttons, icon list","minimal, elegant, luxury",0.75
Lapa Ninja (Post),Vic Rojo,https://www.lapa.ninja/post/vicrojo/,https://cdn.lapa.ninja/assets/images/1x/vicrojo-thumb.jpg,"[""#2b4040"", ""#fcfdf5""]","{""#2b4040"": 0.2225, ""#fcfdf5"": 0.4752}",#2b4040,dark muted teal,"large typography, grid layout, footer, sidebar, rounded buttons, form","modern, minimal, futuristic",0.61
Lapa Ninja (Post),Kurate Music,https://www.lapa.ninja/post/kuratemusic/,https://cdn.lapa.ninja/assets/images/1x/kuratemusic-thumb.jpg,"[""#070807"", ""#1e2628""]","{""#070807"": 0.8487, ""#1e2628"": 0.0664}",#070807,dark neutral,"sidebar, video background, large typography, feature list, grid layout, split screen","futuristic, retro, artistic",0.75
Lapa Ninja (Post),Eric Hu Studio,https://www.lapa.ninja/post/erichu-2/,https://cdn.lapa.ninja/assets/images/1x/erichu-2-thumb.jpg,"[""#18170b"", ""#d9efef""]","{""#18170b"": 0.5104, ""#d9efef"": 0.1699}",#18170b,dark neutral,"icon list, video background, sidebar, card list, feature list, search bar","minimal, artistic, creative",0.75
Lapa Ninja (Post),CAHU,https://www.lapa.ninja/post/cahuparis/,https://cdn.lapa.ninja/assets/images/1x/cahuparis-thumb.jpg,"[""#e5e5e4"", ""#0d1116""]","{""#e5e5e4"": 0.5654, ""#0d1116"": 0.1946}",#e5e5e4,light gray,"rounded buttons, sidebar, grid layout, feature list, top navigation, large typography","futuristic, minimal, modern",0.75
Lapa Ninja (Post),Ava Protocol,https://www.lapa.ninja/post/avaprotocol/,https://cdn.lapa.ninja/assets/images/1x/avaprotocol-thumb.jpg,"[""#050405""]","{""#050405"": 0.9623}",#050405,dark neutral,"large typography, grid layout, top navigation, data table, centered hero, rounded buttons","modern, futuristic, cool",0.75
Lapa Ninja (Post),neil.graphics,https://www.lapa.ninja/post/neil/,https://cdn.lapa.ninja/assets/images/1x/neil-thumb.jpg,"[""#fdfdfd"", ""#c7b5c2""]","{""#fdfdfd"": 0.6964, ""#c7b5c2"": 0.095}",#fdfdfd,light neutral,"pricing cards, large typography, sidebar, form, carousel, video background","creative, artistic, cool",0.75
Lapa Ninja (Post),Beepy Bella,https://www.lapa.ninja/post/beepybella/,https://cdn.lapa.ninja/assets/images/1x/beepybella-thumb.jpg,"[""#2e332b"", ""#fdfbfc""]","{""#2e332b"": 0.2392, ""#fdfbfc"": 0.4667}",#2e332b,dark gray,"video background, search bar, rounded buttons, sidebar, pricing cards, icon list","artistic, cool, creative",0.62
Lapa Ninja (Post),Modal,https://www.lapa.ninja/post/modal/,https://cdn.lapa.ninja/assets/images/1x/modal-thumb.jpg,"[""#000100"", ""#52dd7d""]","{""#000100"": 0.7718, ""#52dd7d"": 0.0895}",#000100,dark neutral,"large typography, grid layout, video background, footer, pricing cards, rounded buttons","modern, futuristic, cool",0.75
Lapa Ninja (Post),Attio,https://www.lapa.ninja/post/attio-2/,https://cdn.lapa.ninja/assets/images/1x/attio-2-thumb.jpg,"[""#fefefe""]","{""#fefefe"": 0.9517}",#fefefe,light neutral,"icon list, feature list, sidebar, large typography, two-column layout, data table","modern, minimal, calm",0.75
Lapa Ninja (Post),Mitchell Eaton,https://www.lapa.ninja/post/mitchelleaton/,https://cdn.lapa.ninja/assets/images/1x/mitchelleaton-thumb.jpg,"[""#101010"", ""#a2a4aa""]","{""#101010"": 0.4422, ""#a2a4aa"": 0.2358}",#101010,dark neutral,"video background, icon list, large typography, split screen, sidebar, two-column layout","modern, futuristic, retro",0.72
Lapa Ninja (Post),Treize grammes,https://www.lapa.ninja/post/13g/,https://cdn.lapa.ninja/assets/images/1x/13g-thumb.jpg,"[""#141414""]","{""#141414"": 0.9377}",#141414,dark neutral,"large typography, rounded buttons, pricing cards, grid layout, footer, data table","modern, minimal, futuristic",0.75
Lapa Ninja (Post),Clark Hosting,https://www.lapa.ninja/post/hostwithclark/,https://cdn.lapa.ninja/assets/images/1x/hostwithclark-thumb.jpg,"[""#ffffff""]","{""#ffffff"": 0.9465}",#ffffff,light neutral,"large typography, sidebar, rounded buttons, grid layout, footer, centered hero","minimal, modern, creative",0.75
Lapa Ninja (Post),eBay Playbook,https://www.lapa.ninja/post/playbook-ebay/,https://cdn.lapa.ninja/assets/images/1x/playbook-ebay-thumb.jpg,"[""#f5c040"", ""#fefefe""]","{""#f5c040"": 0.2215, ""#fefefe"": 0.5432}",#f5c040,bright orange,"large typography, sidebar, rounded buttons, avatar, grid layout, split screen","modern, minimal, artistic",0.61
Lapa Ninja (Post),P448,https://www.lapa.ninja/post/p448/,https://cdn.lapa.ninja/assets/images/1x/p448-thumb.jpg,"[""#e4e0e5"", ""#aca8b4""]","{""#e4e0e5"": 0.3774, ""#aca8b4"": 0.3061}",#e4e0e5,light gray,"footer, feature list, large typography, rounded buttons, sidebar, pricing cards","retro, minimal, cool",0.69
Lapa Ninja (Post),ChainGPT Labs,https://www.lapa.ninja/post/chaingpt-labs/,https://cdn.lapa.ninja/assets/images/1x/chaingpt-labs-thumb.jpg,"[""#e7e7e7"", ""#c8c5c4""]","{""#e7e7e7"": 0.8451, ""#c8c5c4"": 0.0812}",#e7e7e7,light gray,"large typography, rounded buttons, cta button, grid layout, top navigation, icon list","futuristic, modern, creative",0.75
Lapa Ninja (Post),27b,https://www.lapa.ninja/post/27-b/,https://cdn.lapa.ninja/assets/images/1x/27-b-thumb.jpg,"[""#0e0e0e"", ""#ffffff""]","{""#0e0e0e"": 0.3954, ""#ffffff"": 0.3699}",#0e0e0e,dark neutral,"large typography, pricing cards, rounded buttons, search bar, footer, sidebar","modern, futuristic, minimal",0.7
Lapa Ninja (Post),bella,https://www.lapa.ninja/post/bellakitchenware/,https://cdn.lapa.ninja/assets/images/1x/bellakitchenware-thumb.jpg,"[""#dfe4de"", ""#37bcf9""]","{""#dfe4de"": 0.6347, ""#37bcf9"": 0.1174}",#dfe4de,light muted green,"cta button, large typography, sidebar, feature list, search bar, rounded buttons","minimal, cool, retro",0.75
Lapa Ninja (Post),Rains,https://www.lapa.ninja/post/rains-3/,https://cdn.lapa.ninja/assets/images/1x/rains-3-thumb.jpg,"[""#281e22"", ""#131316""]","{""#281e22"": 0.4427, ""#131316"": 0.3311}",#281e22,dark muted red,"sidebar, rounded buttons, feature list, top navigation, icon list, form","modern, luxury, warm",0.72
Lapa Ninja (Post),Artemisa Beauty,https://www.lapa.ninja/post/artemisabeauty/,https://cdn.lapa.ninja/assets/images/1x/artemisabeauty-thumb.jpg,"[""#f9f1e0"", ""#d8c7bc""]","{""#f9f1e0"": 0.4194, ""#d8c7bc"": 0.2002}",#f9f1e0,light neutral,"large typography, grid layout, sidebar, rounded buttons, single column, pricing cards","modern, minimal, futuristic",0.71
Lapa Ninja (Post),Sundae Creative,https://www.lapa.ninja/post/sundaecreative/,https://cdn.lapa.ninja/assets/images/1x/sundaecreative-thumb.jpg,"[""#1f2120"", ""#fbfbfb""]","{""#1f2120"": 0.4629, ""#fbfbfb"": 0.1802}",#1f2120,dark gray,"sidebar, top navigation, large typography, icon list, feature list, split screen","modern, professional, serious",0.73
Lapa Ninja (Post),Wodniack,https://www.lapa.ninja/post/wodniack/,https://cdn.lapa.ninja/assets/images/1x/wodniack-thumb.jpg,"[""#ee0f40"", ""#c5052b""]","{""#ee0f40"": 0.7825, ""#c5052b"": 0.1122}",#ee0f40,bright red,"large typography, feature list, sidebar, grid layout, footer, pricing cards","creative, modern, artistic",0.75
Lapa Ninja (Post),OrbitX,https://www.lapa.ninja/post/orbitxpay/,https://cdn.lapa.ninja/assets/images/1x/orbitxpay-thumb.jpg,"[""#0c0c0e"", ""#3a3a3f""]","{""#0c0c0e"": 0.8488, ""#3a3a3f"": 0.1046}",#0c0c0e,dark neutral,"grid layout, pricing cards, rounded buttons, sidebar, avatar, video background","modern, futuristic, luxury",0.75
Lapa Ninja (Post),The Coding Train,https://www.lapa.ninja/post/thecodingtrain/,https://cdn.lapa.ninja/assets/images/1x/thecodingtrain-thumb.jpg,"[""#231e22"", ""#7c5468""]","{""#231e22"": 0.8002, ""#7c5468"": 0.0747}",#231e22,dark gray,"grid layout, feature list, video background, search bar, sidebar, icon list","cool, retro, creative",0.75
Lapa Ninja (Post),Wild Thingz,https://www.lapa.ninja/post/wildthingz/,https://cdn.lapa.ninja/assets/images/1x/wildthingz-thumb.jpg,"[""#0c210d"", ""#b1f441""]","{""#0c210d"": 0.6107, ""#b1f441"": 0.1622}",#0c210d,dark neutral,"video background, avatar, sidebar, logo, footer, large typography","cool, serious, professional",0.75
Lapa Ninja (Post),By Hollie Arnett,https://www.lapa.ninja/post/byholliearnett/,https://cdn.lapa.ninja/assets/images/1x/byholliearnett-thumb.jpg,"[""#f0ede2"", ""#929d91""]","{""#f0ede2"": 0.5233, ""#929d91"": 0.1993}",#f0ede2,light muted yellow,"grid layout, sidebar, avatar, icon list, large typography, rounded buttons","modern, retro, futuristic",0.75
Lapa Ninja (Post),Browserbase,https://www.lapa.ninja/post/browserbase/,https://cdn.lapa.ninja/assets/images/1x/browserbase-thumb.jpg,"[""#fefefe""]","{""#fefefe"": 0.9458}",#fefefe,light neutral,"search bar, icon list, rounded buttons, feature list, grid layout, avatar","professional, modern, futuristic",0.75
Lapa Ninja (Post),DoThings,https://www.lapa.ninja/post/dothingsnyc-2/,https://cdn.lapa.ninja/assets/images/1x/dothingsnyc-2-thumb.jpg,"[""#abaaa9"", ""#fdfdfd""]","{""#abaaa9"": 0.3932, ""#fdfdfd"": 0.517}",#abaaa9,muted gray,"large typography, sidebar, grid layout, rounded buttons, feature list, pricing cards","creative, modern, artistic",0.7
Lapa Ninja (Post),Social Impact Capital,https://www.lapa.ninja/post/social-impact-capital/,https://cdn.lapa.ninja/assets/images/1x/social-impact-capital-thumb.jpg,"[""#fbfbfc"", ""#9196dc""]","{""#fbfbfc"": 0.7965, ""#9196dc"": 0.0767}",#fbfbfc,light neutral,"form, logo, illustration, two-column layout, sidebar, large typography","futuristic, cool, retro",0.75
Lapa Ninja (Post),FABRIC,https://www.lapa.ninja/post/fabric-vc-2/,https://cdn.lapa.ninja/assets/images/1x/fabric-vc-2-thumb.jpg,"[""#f1f2f7"", ""#e9a884""]","{""#f1f2f7"": 0.8726, ""#e9a884"": 0.0505}",#f1f2f7,light neutral,"large typography, grid layout, form, rounded buttons, pricing cards, footer","futuristic, modern, professional",0.75
Lapa Ninja (Post),Writing Examples,https://www.lapa.ninja/post/writingexamples/,https://cdn.lapa.ninja/assets/images/1x/writingexamples-thumb.jpg,"[""#cebaa0"", ""#fef7ec""]","{""#cebaa0"": 0.2758, ""#fef7ec"": 0.3065}",#cebaa0,muted orange,"pricing cards, card list, icon list, feature list, grid layout, sidebar","retro, creative, trustworthy",0.64
Lapa Ninja (Post),expand.ai,https://www.lapa.ninja/post/expand/,https://cdn.lapa.ninja/assets/images/1x/expand-thumb.jpg,"[""#f2f2ed""]","{""#f2f2ed"": 0.9542}",#f2f2ed,light neutral,"large typography, grid layout, rounded buttons, footer, top navigation, pricing cards","minimal, modern, cool",0.75
